name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
athens,2017-07-25,37,24,30.7,35.9,24,30.2,13.4,36.3,0,0,0,,0,0,29.7,26,205.9,1004.1,2.8,10,321.1,27.8,9,,2017-07-25T06:22:15,2017-07-25T20:40:25,0.06,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-07-26,35.1,23,29.1,33.8,23,28.8,14.8,44.9,0,0,0,,0,0,30.6,27.7,206.3,1003.1,6,10,338.8,29.1,10,,2017-07-26T06:23:04,2017-07-26T20:39:36,0.1,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-07-27,30.3,21,26.3,29.2,21,26,14.6,50.7,1.808,100,4.17,rain,0,0,47,29.9,323.6,1003.9,34,10,300.2,25.9,9,,2017-07-27T06:23:53,2017-07-27T20:38:45,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-07-28,31.3,19,25.7,30.2,19,25.4,15.1,55.4,0,0,0,,0,0,27.4,18.6,117.6,1010.1,27.5,10,335,29.1,10,,2017-07-28T06:24:43,2017-07-28T20:37:53,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-07-29,32.6,20,26.6,31.6,20,26.2,14.3,50,0,0,0,,0,0,31,21.7,26.3,1015.1,6.1,10.4,338.7,29.2,10,,2017-07-29T06:25:33,2017-07-29T20:36:59,0.19,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-07-30,33.4,20.3,28.2,32.2,20.3,27.5,12.2,39.2,0,0,0,,0,0,44.8,23.5,22.6,1014.9,8.7,10.4,333.9,29,10,,2017-07-30T06:26:23,2017-07-30T20:36:04,0.25,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-07-31,31.7,25.7,28.2,30.5,25.7,27.7,12,37.1,0,0,0,,0,0,64.8,40.9,9.5,1013.7,4.7,10.5,340.8,29.4,10,,2017-07-31T06:27:13,2017-07-31T20:35:07,0.26,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-01,29.8,24.3,27.2,28.9,24.3,26.9,12.5,40.5,0,0,0,,0,0,70.6,47,7.1,1014.5,0.6,10.4,337.1,29.1,10,,2017-08-01T06:28:04,2017-08-01T20:34:08,0.29,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-02,31.3,24.3,28.1,30,24.3,27.5,12.1,38,0,0,0,,0,0,61.2,40.1,5.3,1014.8,8.7,10.4,336.6,29,10,,2017-08-02T06:28:55,2017-08-02T20:33:09,0.32,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,remote,16715099999"
athens,2017-08-03,34,26.3,30.3,32.6,26.3,29.3,11.5,32.1,0,0,0,,0,0,61.2,40.7,358.8,1012.5,12.4,10.3,329.1,28.5,10,,2017-08-03T06:29:46,2017-08-03T20:32:08,0.36,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-04,36,27,31.2,34.4,26.9,30.3,12,31.5,0,0,0,,0,0,53.6,37.7,4.5,1010.9,7.9,10.3,328.2,28.3,10,,2017-08-04T06:30:37,2017-08-04T20:31:05,0.39,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-05,37.3,27.1,32.1,35.8,27,31.1,12,30.1,0,0,0,,0,0,51.2,32.2,11.9,1009.9,3.8,10.6,326.6,28.3,10,,2017-08-05T06:31:29,2017-08-05T20:30:01,0.42,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-06,37.7,27,32.7,36.7,26.8,31.7,12.2,29.4,0,0,0,,0,0,39.5,29.5,13.4,1009.7,9.1,10.6,320.3,27.6,9,,2017-08-06T06:32:21,2017-08-06T20:28:56,0.45,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-07,37.3,28.2,32.9,37,27.6,32.1,13,30.3,0,0,0,,0,0,47.2,25.9,23.4,1009.5,0,10,318.1,27.6,9,,2017-08-07T06:33:12,2017-08-07T20:27:50,0.5,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-08,36.3,27.9,31.7,36.3,28.2,31.9,16.1,39.4,0,0,0,,0,0,54.6,34.6,12.6,1011.8,7.4,10.5,313.2,26.9,9,,2017-08-08T06:34:04,2017-08-08T20:26:42,0.52,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-09,33.3,27.4,30.3,33.8,28.2,30.7,16.9,45.1,0,0,0,,0,0,68.4,43.4,9.6,1012.6,0.7,10.6,309.6,26.7,9,,2017-08-09T06:34:56,2017-08-09T20:25:33,0.56,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-10,35,28,31.3,33.3,27.4,30.4,12.8,33.4,0,0,0,,0,0,74.2,41,6.5,1011.9,1.2,10.6,316.4,27.2,9,,2017-08-10T06:35:48,2017-08-10T20:24:23,0.59,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-11,34.8,27.7,30.7,34.3,27.5,30.3,14.3,37.2,0,0,0,,0,0,63.4,34.7,12.3,1010.9,0,10.8,316.5,27.3,9,,2017-08-11T06:36:40,2017-08-11T20:23:12,0.63,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-12,36.7,26.3,30.9,34.8,26.3,30.2,12.5,34,0,0,0,,0,0,44,19.2,71.7,1008.7,0.5,10.4,313,26.9,9,,2017-08-12T06:37:32,2017-08-12T20:21:59,0.66,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,remote,16715099999"
athens,2017-08-13,34,25.3,29.2,32.1,25.3,28.4,11.2,34.5,0,0,0,,0,0,47.6,19.8,20.1,1005.7,10.2,10.6,326.5,28.2,10,,2017-08-13T06:38:24,2017-08-13T20:20:46,0.7,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-14,31.1,23,27.2,30.2,23,26.9,13.9,44.8,0,0,0,,0,0,38.9,26.8,1.6,1011.9,26.8,9.9,305.4,26.4,9,,2017-08-14T06:39:16,2017-08-14T20:19:31,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-15,31,23.1,27.2,30.7,23.1,27,14.2,45.5,0,0,0,,0,0,49.8,35.3,15.2,1014.4,26.4,10.5,305.5,26.5,9,,2017-08-15T06:40:08,2017-08-15T20:18:15,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-16,32.3,24.7,28.5,31.1,24.7,28,13.2,39.9,0,0,0,,0,0,59.2,34,4.1,1011.9,27.8,10.5,304,26.3,9,,2017-08-16T06:41:01,2017-08-16T20:16:58,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-17,32.3,25,29.1,30.8,25,28.3,11.7,36.1,0,0,0,,0,0,70,40.4,4.1,1010.8,11.8,10.7,306.5,26.5,9,,2017-08-17T06:41:53,2017-08-17T20:15:41,0.84,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-18,33.3,26.4,29.7,31.3,26.4,28.5,9.4,28.8,0,0,0,,0,0,65.2,39.8,2.9,1012.5,8.7,10.7,307.9,26.6,9,,2017-08-18T06:42:45,2017-08-18T20:14:22,0.88,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-19,33.7,26.3,29.8,31.8,26.3,28.6,8.2,26.1,0,0,0,,0,0,59.2,33.5,8.1,1013,5.9,10.6,309.3,26.8,9,,2017-08-19T06:43:37,2017-08-19T20:13:02,0.91,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-20,33.3,24.7,28.8,31.9,24.7,28.1,10.2,32.2,0,0,0,,0,0,45.2,27.2,24,1011.7,6.4,10.7,305.4,26.1,9,,2017-08-20T06:44:29,2017-08-20T20:11:42,0.95,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-21,32,20,26,31.1,20,26,15,52.7,2.034,100,4.17,rain,0,0,32.4,24.7,27.5,1009.4,41.8,9.9,271,23.3,8,,2017-08-21T06:45:20,2017-08-21T20:10:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-22,31.1,20.2,24.7,30.4,20.2,24.7,16.3,62.1,0.576,100,8.33,rain,0,0,36.4,23.5,15.4,1011.9,37.5,10,273.6,23.8,9,,2017-08-22T06:46:12,2017-08-22T20:08:58,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-23,29.1,20.2,24.6,28.6,20.2,24.5,13.7,52,0,0,0,,0,0,38.9,27.7,35.4,1015,24.6,10,295.3,25.4,9,,2017-08-23T06:47:04,2017-08-23T20:07:35,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-24,29.3,18.9,24.1,28.4,18.9,23.9,12.3,49.1,0,0,0,,0,0,43.8,32.3,16.7,1017.1,13.4,10,297.3,25.7,9,,2017-08-24T06:47:56,2017-08-24T20:06:11,0.08,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-25,30.3,22.3,26,28.7,22.3,25.5,8.6,34.1,0,0,0,,0,0,75.9,42.8,6.8,1017.7,3.4,10,309.1,26.7,9,,2017-08-25T06:48:48,2017-08-25T20:04:47,0.12,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-26,29.7,22.9,26.2,28.9,22.9,25.8,10,36.9,0,0,0,,0,0,67.1,37.7,2.1,1016.1,0,10,306,26.4,9,,2017-08-26T06:49:39,2017-08-26T20:03:21,0.15,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-27,29.7,23.3,25.9,28.4,23.3,25.6,11.5,41.3,0,0,0,,0,0,57.1,42.8,8.7,1012.7,5.3,10,304.6,26.3,9,,2017-08-27T06:50:31,2017-08-27T20:01:55,0.18,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-28,32.3,22.3,27.2,30.7,22.3,26.6,11.2,38.1,0,0,0,,0,0,50.8,35.9,16.3,1010,0.1,10,298.4,25.8,9,,2017-08-28T06:51:22,2017-08-28T20:00:29,0.21,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-29,33.1,22.6,27.9,31.9,22.6,27.4,11.1,36,0,0,0,,0,0,55.4,32.9,24.2,1009.3,17.9,10,280.1,24.2,9,,2017-08-29T06:52:14,2017-08-29T19:59:01,0.25,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-30,26.7,21.4,24,26.7,21.4,24,14,54.8,0.383,100,4.17,rain,0,0,62.3,37.1,10.4,1014.1,43,10,214.6,18.6,7,,2017-08-30T06:53:05,2017-08-30T19:57:33,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-08-31,27.7,19,23.6,27,19,23.6,9.9,42.6,0,0,0,,0,0,57.6,43.4,9.1,1016.3,18.8,10.3,297.1,25.7,9,,2017-08-31T06:53:56,2017-08-31T19:56:05,0.31,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-01,29.9,16,23.5,28.6,16,23.2,9.8,43,0,0,0,,0,0,22.3,17.2,72.7,1014.6,0,10.2,292.6,25.4,9,,2017-09-01T06:54:47,2017-09-01T19:54:36,0.34,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-02,31.7,17.1,25.1,31.1,17.1,24.9,14.3,53.5,0,0,0,,0,0,22.7,17.2,114.3,1012,5.5,10,286.2,24.6,9,,2017-09-02T06:55:39,2017-09-02T19:53:06,0.37,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-03,34.7,18.9,27.1,33.9,18.9,27,15.3,51.1,0,0,0,,0,0,33.6,26.5,195.9,1008.9,2.4,10.3,272.4,23.5,9,,2017-09-03T06:56:30,2017-09-03T19:51:36,0.41,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-04,31.3,21.4,26.7,29.7,21.4,26.2,11.8,41.5,0,0,0,,0,0,28.7,22.2,57.4,1011.6,2.5,10.2,289.6,25,9,,2017-09-04T06:57:21,2017-09-04T19:50:06,0.44,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-05,29.7,18,24,28.9,18,23.8,13.5,54,0,0,0,,0,0,33.5,23.1,75.3,1014.8,16,10,280.6,24.3,9,,2017-09-05T06:58:12,2017-09-05T19:48:35,0.47,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-06,28.3,18.1,23.2,27.1,18.1,23,11,49.3,0.737,100,8.33,rain,0,0,37.1,21.7,14.8,1016.3,27.2,10,282.9,24.5,9,,2017-09-06T06:59:03,2017-09-06T19:47:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-07,30,16.3,23.3,28.4,16.3,22.9,11.2,50.6,0,0,0,,0,0,32.7,15.3,191.4,1015.6,7.6,10,281.2,24.4,9,,2017-09-07T06:59:54,2017-09-07T19:45:31,0.54,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-08,30.4,16.5,24.3,29.6,16.5,24,12.3,48.9,0,0,0,,0,0,22.3,17.2,142.9,1013.5,13.5,10,272.5,23.4,9,,2017-09-08T07:00:45,2017-09-08T19:43:59,0.57,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-09,30.7,19.2,25.2,31.2,19.2,25.3,16,58.1,0,0,0,,0,0,24.2,20.4,211.4,1012.7,27.4,10,241.4,20.8,8,,2017-09-09T07:01:36,2017-09-09T19:42:27,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-10,30.5,20.6,25.6,31.7,20.6,26,18.8,67.2,0,0,0,,0,0,27.2,25.3,203.3,1011.3,19.2,10.3,249.3,21.6,8,,2017-09-10T07:02:27,2017-09-10T19:40:54,0.65,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-11,31,20,25.4,31.9,20,25.8,18.2,67.2,0,0,0,,0,0,30.5,22.3,202.7,1010.4,30.4,9.6,254.3,22.1,8,,2017-09-11T07:03:18,2017-09-11T19:39:21,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-12,32,22.5,27.2,30.9,22.5,26.9,14.7,48.6,0,0,0,,0,0,40.7,24.8,253,1010,7.9,10,269.6,23.3,9,,2017-09-12T07:04:09,2017-09-12T19:37:48,0.72,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-13,32,20.3,26.4,30.8,20.3,26,13.5,46.7,0,0,0,,0,0,30.1,19.6,28.3,1014.7,0,10,269.7,23.3,9,,2017-09-13T07:05:00,2017-09-13T19:36:15,0.75,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-14,32.7,20.5,26,31,20.5,25.5,13.5,49.1,0,0,0,,0,0,42,26.2,12.7,1014.1,5.9,10.3,265,23,9,,2017-09-14T07:05:51,2017-09-14T19:34:41,0.79,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-15,31.3,17.8,24.9,30.1,17.8,24.6,13.6,52.5,0,0,0,,0,0,26.7,15.9,117.1,1012.1,4,10,266.6,23.2,9,,2017-09-15T07:06:42,2017-09-15T19:33:07,0.83,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-16,31.7,16,24.5,30.5,16,24.3,13.1,50.9,0,0,0,,0,0,32.3,22.3,88.7,1013.1,5.2,10.6,264.7,22.9,9,,2017-09-16T07:07:34,2017-09-16T19:31:33,0.86,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-17,32.7,17.3,25.5,31.8,17.3,25.2,14.1,52.4,0,0,0,,0,0,18.6,19.9,86.1,1013.6,7.7,10,262.9,22.6,9,,2017-09-17T07:08:25,2017-09-17T19:29:59,0.9,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-18,36.9,18.7,27.5,35.2,18.7,26.9,12.2,42.4,0,0,0,,0,0,27.2,18.8,185.7,1011.4,1.8,9.8,256.5,22.1,8,,2017-09-18T07:09:16,2017-09-18T19:28:25,0.93,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-19,35,21.1,27.6,33,21.1,27.2,11.6,38,0,0,0,,0,0,29.5,16.6,33.5,1009.7,14,10,248.7,21.4,8,,2017-09-19T07:10:08,2017-09-19T19:26:51,0.97,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-20,32.3,19.4,25.7,30.9,19.4,25.5,13,46.5,0,0,0,,0,0,35.4,25.9,221.6,1008.5,10.8,10,245.3,21.3,8,,2017-09-20T07:10:59,2017-09-20T19:25:17,0,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-21,27.3,20.7,23.9,26.5,20.7,23.8,8,37.2,0,0,0,,0,0,49,27.2,278.8,1011.7,14.2,10,241,20.9,8,,2017-09-21T07:11:51,2017-09-21T19:23:43,0.04,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-22,25.7,16.3,21.4,25.7,16.3,21.4,6.7,40.4,0,0,0,,0,0,111.2,21.1,325.6,1016,26.2,10,253.9,22.1,8,,2017-09-22T07:12:43,2017-09-22T19:22:09,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-23,25,14.3,20.2,25,14.3,20.2,9.4,51.6,0,0,0,,0,0,29.3,14.1,60.9,1019.6,26.1,10.3,245.6,21.2,8,,2017-09-23T07:13:34,2017-09-23T19:20:35,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-24,26.1,14.1,20.1,26.1,14.1,20.1,9.4,53,0,0,0,,0,0,32.6,17.2,34,1019.1,30.5,10.2,226.5,19.7,7,,2017-09-24T07:14:26,2017-09-24T19:19:01,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-25,26,16.5,21.1,26,16.5,21.1,11.2,54.8,2.306,100,4.17,rain,0,0,26.3,16.6,30.4,1015.6,51.9,9.8,233.6,20.4,8,,2017-09-25T07:15:19,2017-09-25T19:17:28,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-26,25.1,15.8,20.4,25.1,15.8,20.4,15.3,74.6,1.388,100,16.67,rain,0,0,26.3,13,68.4,1015.6,47.1,10.1,227.9,19.7,8,,2017-09-26T07:16:11,2017-09-26T19:15:54,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-27,25,16.6,21,25,16.6,21,15.7,72.7,1.187,100,12.5,rain,0,0,29.9,17.2,76.2,1019.3,42.6,10.3,223.8,19.2,8,,2017-09-27T07:17:03,2017-09-27T19:14:21,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-28,22.3,18,20.1,22.3,18,20.1,14.8,71.9,0.708,100,8.33,rain,0,0,63,34.7,9.8,1020.2,50.8,10,185,15.8,6,,2017-09-28T07:17:56,2017-09-28T19:12:48,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-29,21.3,17.9,19.1,21.3,17.9,19.1,11.4,61,0,0,0,,0,0,60.2,35.1,12.1,1017.9,53.2,10,114.9,10,5,,2017-09-29T07:18:49,2017-09-29T19:11:15,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-09-30,20,16.3,17.8,20,16.3,17.8,10.8,64,0,0,0,,0,0,65.1,35.2,2.6,1017.1,61.8,10,151.9,12.9,6,,2017-09-30T07:19:42,2017-09-30T19:09:42,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-10-01,18.7,15.9,17.1,18.7,15.9,17.1,11.9,71.7,0,0,0,,0,0,37.7,27.3,1.3,1019.8,60.2,10,208.8,18.1,7,,2017-10-01T07:20:36,2017-10-01T19:08:10,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-10-02,21.8,15.3,18.1,21.8,15.3,18.1,10.5,62.1,0,0,0,,0,0,44.5,33.5,11.1,1022.7,37.2,10.5,224.8,19.4,8,,2017-10-02T07:21:29,2017-10-02T19:06:38,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-10-03,22.3,15,18.2,22.3,15,18.2,9.2,57.1,0,0,0,,0,0,46.7,29.3,10.6,1022.7,32.9,10,221.4,19,8,,2017-10-03T07:22:23,2017-10-03T19:05:07,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-10-04,24,13.9,18.6,24,13.9,18.6,10.5,60.6,0,0,0,,0,0,42.5,24.7,9.8,1022.7,26,10,214.9,18.7,8,,2017-10-04T07:23:17,2017-10-04T19:03:35,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-10-05,26.3,11.3,18.9,26.3,11.3,18.9,9.7,58.8,0,0,0,,0,0,23.1,14.8,226.1,1019.8,6.1,10,222.7,19.2,8,,2017-10-05T07:24:11,2017-10-05T19:02:05,0.5,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-10-06,27.7,14.3,21.3,27.2,14.3,21.2,12.9,61.5,0,0,0,,0,0,25.6,20.5,208.2,1009.9,34.9,10,176.8,15.2,7,,2017-10-06T07:25:06,2017-10-06T19:00:35,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-10-07,26.7,16,21.7,27.2,16,21.7,14.7,65.6,1.563,100,4.17,rain,0,0,47.8,35.3,203.3,1005.5,42.9,10,211.4,18.3,7,,2017-10-07T07:26:01,2017-10-07T18:59:05,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-10-08,21.3,12,17.2,21.3,12,17.2,3.8,42.1,0,0,0,,0,0,41.9,21.1,329.8,1011.5,30,10.3,223.1,19.3,8,,2017-10-08T07:26:56,2017-10-08T18:57:36,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-10-09,22.9,9.6,15.9,22.9,9.6,15.9,6.2,54.5,0,0,0,,0,0,23.1,14.1,119.4,1016.6,23.3,10,217.3,18.7,8,,2017-10-09T07:27:51,2017-10-09T18:56:07,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-10-10,22.8,10.3,17,22.8,10.3,17,8.3,58.8,0,0,0,,0,0,19.4,13,103.5,1020,25.3,10,210.3,18.1,7,,2017-10-10T07:28:47,2017-10-10T18:54:39,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-10-11,23.2,10.8,17.3,23.2,10.8,17.3,7.8,56.1,0,0,0,,0,0,32.7,21.7,37.4,1021.5,32.9,10,206.9,17.9,7,,2017-10-11T07:29:43,2017-10-11T18:53:12,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
